district_id,incumbent_party,incumbent_spending,challenger_spending,incumbent_vote_share,presidential_vote,incumbent_scandal,quality_challenger
218,Democrat,182382.41884382797,132218.03218975835,54.937941066455096,36.03895018808544,FALSE,FALSE
219,Republican,146459.05362872122,302386.8813511435,65.25946873938665,40.835120575502515,FALSE,FALSE
220,Republican,628304.8682609273,179966.25517539002,49.925305547658354,41.57168664038181,FALSE,FALSE
221,Democrat,100000,78607.1605445707,61.82495967019349,40.28880841098726,FALSE,FALSE
222,Democrat,226714.24204815374,466959.2030847057,43.65830347407609,37.42480962537229,FALSE,FALSE
223,Democrat,920367.7119009437,58555.563654107216,42.11535833077505,39.786487659439445,FALSE,TRUE
224,Republican,961966.0255267039,270254.18539664894,43.38547410443425,69.75332932546735,TRUE,FALSE
225,Democrat,276058.49902941054,248810.20595362104,47.462642206810415,38.380392948165536,FALSE,FALSE
226,Republican,485851.2767864435,118615.69143064963,68.23633234249428,47.75158202275634,FALSE,FALSE
227,Republican,175142.82565234476,63684.22261104094,43.941404237411916,63.03890488110483,FALSE,FALSE
228,Republican,680663.3116422085,184395.58704654346,40.589872621931136,52.77596624568105,FALSE,TRUE
229,Republican,464294.2599557765,202625.40991268738,50.76651504030451,65.77329049818218,FALSE,FALSE
230,Republican,607869.8003496915,1316667.1273544512,64.5669644838199,41.83249984867871,FALSE,TRUE
231,Republican,203002.345096173,1292159.030593892,69.84796690288931,39.62637844495475,FALSE,FALSE
232,Democrat,745475.176333782,105201.39051806137,43.276764696929604,51.119450721889734,FALSE,FALSE
233,Republican,2170872.984536022,71017.9609148821,52.319975218269974,64.53268403187394,FALSE,FALSE
234,Republican,304681.85452028987,94600.10165609783,40.405359831638634,61.86735223047435,TRUE,TRUE
235,Democrat,518828.12232193805,549234.1330289971,61.08298257924616,43.47852517850697,TRUE,FALSE
236,Republican,329988.84009889595,98486.17901684802,57.493515505921096,41.94569632411003,FALSE,TRUE
237,Republican,946711.1331225906,171969.18287803422,43.02196613512933,51.19855795055628,FALSE,FALSE
238,Democrat,676582.2437415393,50000,51.5317038143985,65.5507455766201,FALSE,FALSE
239,Democrat,990158.1562046462,50000,67.30153681244701,60.5377524998039,FALSE,TRUE
240,Democrat,384927.22525166627,50000,67.85189976915717,54.82200028374791,FALSE,FALSE
241,Democrat,489825.6306729102,5978320.014932181,68.57099050655961,57.215104987844825,FALSE,FALSE
242,Republican,197396.3006995422,172435.6885329822,56.30934981396422,38.16965346224606,TRUE,FALSE
243,Democrat,1022573.2781417699,50000,50.81224560039118,36.13465414382517,FALSE,TRUE
244,Republican,640573.099545043,211512.60532530464,57.686702106148005,63.5052708350122,FALSE,FALSE
245,Republican,1000103.9165027788,494797.6630604973,54.28616425488144,40.81251908093691,TRUE,TRUE
246,Democrat,415530.46415695443,112589.22772317495,58.1848906702362,33.42804015614092,FALSE,TRUE
247,Democrat,307094.43968905404,173681.591012768,49.46379885310307,52.37982149235904,FALSE,FALSE
248,Democrat,195047.40149855756,197501.84120460818,58.8115961686708,49.79036897420883,FALSE,TRUE
249,Republican,463212.11631031753,153010.98542517342,65.68746843375266,33.816010877490044,FALSE,TRUE
250,Republican,279557.3228549287,50000,46.96045984048396,35.36217254586518,FALSE,FALSE
251,Republican,302372.88445707137,191593.54086919242,69.43871898576617,66.88816646113992,FALSE,TRUE
252,Democrat,644602.2199086291,202623.1755654361,53.98269753437489,68.56364600360394,FALSE,FALSE
253,Republican,2250506.13768318,50000,64.43007488036528,35.14803887344897,TRUE,TRUE
254,Democrat,257454.54005621342,50000,69.02480581309646,41.83985858224332,FALSE,FALSE
255,Republican,249264.65806305694,117001.60685603225,51.703477976843715,48.928213166072965,FALSE,FALSE
256,Democrat,394231.10521956923,50000,56.77633935585618,68.47969501279294,FALSE,FALSE
257,Republican,119789.13951862081,111472.34695747636,58.38973395526409,55.63693447969854,FALSE,FALSE
258,Democrat,1905564.8097181015,636242.1035772135,65.85607608780265,45.85237421095371,FALSE,TRUE
259,Republican,933481.5619101876,118451.38279153992,61.13745523383841,57.648475524038076,TRUE,TRUE
260,Democrat,159997.02769835157,50000,66.51280862279236,51.13413127139211,FALSE,TRUE
261,Republican,1097209.4783602797,122092.76164102345,51.68319416232407,57.473683562129736,FALSE,TRUE
262,Republican,1570056.7725777067,268327.3486749044,65.12677004560828,67.49807342886925,FALSE,TRUE
263,Democrat,406676.6709452786,187896.060406773,43.42184087727219,60.25280906818807,FALSE,FALSE
264,Democrat,2853654.9317062437,50000,47.65126173151657,62.43670230731368,FALSE,TRUE
265,Democrat,161897.75485515984,685646.6805769851,43.78921235213056,47.69130595959723,FALSE,FALSE
266,Democrat,445064.395827319,125535.02215521909,43.9770651422441,57.69022224470973,FALSE,FALSE
267,Democrat,311153.142965762,2065996.3063163243,53.545305107254535,33.794970037415624,FALSE,TRUE
268,Republican,503815.44961446326,154039.8208832461,51.52377402409911,62.17692194506526,FALSE,FALSE
269,Republican,801781.6180176008,209656.2893989175,40.729812546633184,61.565425684675574,FALSE,FALSE
270,Democrat,1772383.1683821417,1957840.3456178277,47.980252583511174,36.86819292604923,FALSE,TRUE
271,Republican,514405.12914988166,741512.084003641,59.73722803639248,30.992324091494083,FALSE,TRUE
272,Democrat,202380.07245531466,1175413.0283532261,62.74007607717067,65.60859176330268,TRUE,FALSE
273,Republican,308374.45861087507,744125.9773281106,42.862411823589355,52.63294417411089,FALSE,FALSE
274,Republican,4464230.181814337,807464.0664147337,40.27808621991426,63.682312965393066,FALSE,FALSE
275,Republican,354063.0136654248,666077.7956920151,59.992598488461226,59.781704721972346,FALSE,FALSE
276,Republican,734250.0415559714,289095.9927168537,59.12996749859303,31.39680126681924,FALSE,FALSE
277,Republican,516222.46954267233,177780.51097012163,54.658993976190686,55.3397805057466,FALSE,FALSE
278,Democrat,370901.72043899284,319899.26294349023,56.370496014133096,55.797052811831236,FALSE,FALSE
279,Democrat,642341.6104166054,253771.99120472732,59.09732672618702,30.382287800312042,FALSE,FALSE
280,Republican,431279.98445058306,220909.46470995326,56.38937099836767,34.938568817451596,FALSE,TRUE
281,Democrat,932143.0526401508,127272.23938074209,41.908028756733984,52.21365537494421,FALSE,FALSE
282,Republican,650493.1889701087,334455.0013148243,63.825990720652044,41.7121443990618,FALSE,FALSE
283,Democrat,949222.1248477108,152747.17569734805,44.18162134708837,39.713566238060594,FALSE,TRUE
284,Republican,126573.99077037405,301891.0789969151,66.04581347899511,67.37855041399598,FALSE,FALSE
285,Democrat,1140417.2599595974,131768.9177873599,62.20177147304639,54.012850942090154,FALSE,FALSE
286,Democrat,341388.90588543506,243980.7767157121,68.54183761868626,66.35660839267075,FALSE,TRUE
287,Republican,668108.6530102782,206821.9333265593,52.11877836147323,65.56533110328019,TRUE,TRUE
288,Democrat,213042.6104139298,265947.7106488158,59.023361194413155,57.27529929019511,FALSE,FALSE
289,Democrat,783333.551915273,170324.18129070394,41.56456407625228,68.62453376874328,FALSE,FALSE
290,Republican,108106.67746020314,57303.581506573275,68.18589094327763,45.92728274874389,FALSE,FALSE
291,Republican,724190.9340443738,50000,58.366946508176625,49.253262523561716,FALSE,FALSE
292,Democrat,691912.4153904897,694725.8999508695,62.51631295774132,43.475954346358776,FALSE,FALSE
293,Democrat,1063540.4218062486,178600.27889381483,67.44422861374915,62.309126649051905,TRUE,TRUE
294,Republican,372583.10389195546,72777.68836016614,48.64475417882204,43.89963530935347,FALSE,FALSE
295,Democrat,169163.97360166008,61782.441896880235,43.81312173092738,49.30521969683468,FALSE,TRUE
296,Democrat,1572730.5434358937,61871.265891216215,42.53753734519705,38.07169656269252,FALSE,TRUE
297,Democrat,1002817.4367629718,101503.06703357445,60.78767134575173,62.32150767929852,TRUE,TRUE
298,Democrat,280484.15811847546,648585.5471980793,69.31661774870008,46.252360893413424,FALSE,TRUE
299,Republican,190135.88160541398,246702.35993183363,63.55702069355175,32.94594204053283,FALSE,FALSE
300,Democrat,445561.955567641,314507.43445632065,54.54756042920053,61.9568607583642,FALSE,FALSE
301,Democrat,572487.7210249861,161646.51019663955,54.11882512504235,48.98089613765478,FALSE,FALSE
302,Republican,165298.56826139058,59145.85908821777,61.846670273225754,44.25456811673939,FALSE,FALSE
303,Republican,362182.10222133476,50000,54.226305577903986,67.8298135753721,FALSE,TRUE
304,Republican,329128.3147794931,108176.21772158094,51.66467927163467,64.09584563225508,FALSE,FALSE
305,Democrat,180975.0135142713,50000,67.81549951760098,37.387670353055,FALSE,TRUE
306,Democrat,409928.3203850986,50000,55.43874539900571,50.664582597091794,TRUE,FALSE
307,Democrat,124782.09239976357,105632.14230532668,60.335461522918195,30.40826833806932,FALSE,FALSE
308,Republican,306202.3481734535,904954.7471327554,60.41614331305027,33.93187306821346,FALSE,FALSE
309,Republican,239597.41386521008,118174.13725846949,45.815283535048366,30.789337120950222,FALSE,FALSE
310,Democrat,1561032.445169878,301494.6637496161,50.861633331514895,67.86838725209236,FALSE,FALSE
311,Republican,1050460.8901671108,68086.93180211088,50.17012316966429,49.1841631103307,FALSE,FALSE
312,Democrat,400914.876578709,96523.65023863477,58.88471787329763,46.70366275124252,FALSE,TRUE
313,Democrat,667815.5227397808,101511.55780402748,65.41144408518448,34.69468433409929,FALSE,FALSE
314,Republican,874370.2093395127,300617.3948277623,52.69691046560183,55.00225837342441,FALSE,FALSE
315,Republican,100000,1965093.3610147506,42.0168863912113,57.93622776865959,FALSE,FALSE
316,Democrat,133039.60887590377,326746.13518038695,60.4013334820047,36.22509319335222,FALSE,TRUE
317,Republican,100000,95895.82893934507,52.944214195013046,58.43518561683595,FALSE,FALSE
318,Republican,108343.44445960669,3845555.2688532406,60.7244192273356,34.61610442958772,FALSE,FALSE
319,Democrat,813177.1201270106,59985.966876309714,68.08004007209092,42.78547611087561,FALSE,FALSE
320,Republican,1169710.3528802525,227508.43822448596,43.06290719890967,64.88983238115907,FALSE,TRUE
321,Democrat,1775266.205938652,50000,47.897191715892404,38.308781860396266,FALSE,TRUE
322,Democrat,121746.72053548854,50000,67.55107709206641,30.25021775625646,FALSE,TRUE
323,Republican,360413.4367218808,1817792.7450216508,43.603655092883855,45.654859514907,FALSE,TRUE
324,Republican,100000,50000,41.578068397939205,67.35213791020215,FALSE,FALSE
325,Republican,147074.15031728856,52397.59583209246,52.4307852354832,65.23171837441623,FALSE,FALSE
326,Democrat,211973.18620542894,62390.282665724655,52.315393516328186,47.187808621674776,FALSE,FALSE
327,Republican,555727.9253815819,767192.7133347876,61.37781214667484,49.73422089591622,TRUE,FALSE
328,Republican,129726.75895253685,284904.5815016724,54.481836864724755,59.421616327017546,FALSE,FALSE
329,Republican,2092115.9271592817,855112.2092374271,41.58236097311601,45.599796157330275,FALSE,FALSE
330,Democrat,257212.16270786463,50000,45.96263461979106,36.019485676661134,FALSE,TRUE
331,Democrat,224914.71773375955,61222.476112567805,67.99985300982371,35.100238965824246,FALSE,FALSE
332,Democrat,223723.4705938876,138633.6759550206,45.462867435999215,41.05487900786102,FALSE,FALSE
333,Republican,238621.2854539416,50000,48.10514585347846,39.31395431980491,FALSE,TRUE
334,Democrat,178151.08868471193,228507.685860144,46.56929214950651,69.51299095526338,FALSE,TRUE
335,Republican,537855.8713768242,289749.3362600164,46.01551664760336,66.43505855463445,FALSE,FALSE
336,Republican,115125.42873941899,351943.1413416471,45.29746289132163,59.1626809630543,FALSE,FALSE
337,Republican,246825.78296866754,124842.19627219104,58.59461113810539,61.18305376730859,FALSE,FALSE
338,Democrat,606354.6517465116,310110.0104780807,56.25645529013127,33.86283862404525,FALSE,FALSE
339,Republican,203720.8427576884,211687.33586632172,44.759655131492764,41.42887809313834,FALSE,TRUE
340,Democrat,327765.9989031273,50000,44.775434092152864,47.48536358587444,FALSE,TRUE
341,Republican,386794.05686159397,446142.91447635303,45.88274494046345,40.139883887022734,FALSE,TRUE
342,Democrat,412901.8493495345,250703.71824811262,50.37234649527818,31.70215587131679,FALSE,TRUE
343,Republican,506704.53843966604,50000,54.87538264133036,59.50347532518208,TRUE,FALSE
344,Democrat,595877.1440727083,97897.30113314641,69.04512616572902,59.0683564171195,FALSE,FALSE
345,Republican,2574453.2461221972,1085426.2656067938,62.36006290419027,52.596822027117014,FALSE,FALSE
346,Republican,100000,55380.979980230644,58.323870797175914,57.408611653372645,FALSE,FALSE
347,Republican,1443905.7925615811,157580.93021605015,42.223392457235605,60.36334345117211,FALSE,FALSE
348,Republican,546556.0941493573,124850.09899394064,66.9494060613215,68.61758417449892,FALSE,FALSE
349,Democrat,317968.9788543525,72118.13922216116,58.453335403464735,42.83175239339471,FALSE,TRUE
350,Democrat,1244864.1030719355,407648.3403162253,47.36376117449254,40.908620208501816,FALSE,FALSE
351,Democrat,921391.8402758825,174742.81045643624,57.99167627701536,53.59758420847356,FALSE,TRUE
352,Republican,313299.5583325327,180391.26916973316,62.59717810899019,62.64978589490056,FALSE,TRUE
353,Democrat,1929280.3587420322,197779.5657936875,68.20424050791189,37.58981756865978,FALSE,FALSE
354,Democrat,137908.7702606042,450902.73652612895,60.89336415519938,56.71595672145486,FALSE,FALSE
355,Republican,1436898.805183677,132818.74786456692,60.11027879547328,50.67723758518696,FALSE,FALSE
356,Republican,481667.47434342816,50000,57.851139483973384,60.00331445597112,TRUE,FALSE
357,Republican,730870.5255204656,580384.1884813418,43.230723447632045,59.03027594089508,FALSE,FALSE
358,Republican,281914.65221192874,68699.54879910532,47.72286506835371,69.02044897899032,FALSE,FALSE
359,Republican,631682.695622219,290816.59737091925,50.77962887007743,39.902878385037184,FALSE,FALSE
360,Republican,162838.29128928416,411541.7942956983,42.76290319627151,49.004936553537846,FALSE,FALSE
361,Democrat,537497.2438228158,298013.56349890225,40.908595928922296,69.74992511793971,FALSE,TRUE
362,Republican,100000,595600.9615155788,46.83083731215447,59.16313035413623,FALSE,TRUE
363,Democrat,307066.33598893875,335306.65575946076,42.04762342385948,62.660359432920814,TRUE,FALSE
364,Republican,100000,54633.22697912101,61.92738728132099,44.56962906755507,FALSE,FALSE
365,Democrat,585115.7443675015,104930.9459155111,68.0694141658023,66.94775913842022,FALSE,FALSE
366,Democrat,586372.6143263248,94158.8724899252,59.49951973510906,60.815456584095955,FALSE,FALSE
367,Republican,476230.62736195914,198051.92344616633,55.19644083920866,50.103159453719854,FALSE,TRUE
368,Democrat,781304.1219371458,304113.0990753385,41.342681248206645,44.04871172271669,FALSE,TRUE
369,Democrat,165121.2379341711,88734.60305949532,63.672205274924636,55.43870282359421,FALSE,FALSE
370,Democrat,399042.79301165155,102265.31368479817,66.79443407338113,43.084769155830145,FALSE,FALSE
371,Democrat,457635.91139961133,480243.998281114,63.76784723252058,57.73497764021158,FALSE,FALSE
372,Republican,606020.0175921703,50000,55.39746722904965,39.89265525713563,FALSE,TRUE
373,Republican,238740.0941298903,78254.83942710738,57.84343753475696,55.08125509135425,FALSE,FALSE
374,Democrat,280149.5288610292,71103.84532208004,62.4737840751186,35.15033190138638,FALSE,FALSE
375,Republican,998640.910985919,974929.0529965548,57.05644926056266,69.56778396852314,FALSE,FALSE
376,Democrat,432681.2978445027,92160.57666708672,52.929472501855344,65.16659467481077,FALSE,FALSE
377,Republican,1252464.128599208,50000,53.050276059657335,49.87684166058898,FALSE,TRUE
378,Democrat,874732.6367535685,50000,43.57904990436509,36.00883702747524,FALSE,FALSE
379,Republican,212119.5792550171,1334008.8071633822,59.49058602331206,52.78475674800575,FALSE,TRUE
380,Democrat,192826.14523906613,129343.9973005225,58.44830716960132,32.834436390548944,FALSE,TRUE
381,Democrat,563814.3217913518,272133.39567217196,44.7954613994807,68.84119842201471,FALSE,FALSE
382,Democrat,1117209.5354611697,207759.5525638802,68.32760593155399,69.46007454767823,FALSE,FALSE
383,Republican,275231.1997349049,316899.21524818544,49.573444079142064,43.26159629970789,FALSE,TRUE
384,Democrat,338195.34950508544,50000,40.25258710142225,35.718412548303604,FALSE,FALSE
385,Republican,100000,230505.08474762124,46.82148600695655,58.163838842883706,FALSE,FALSE
386,Republican,2025761.3393468119,50000,55.016861364711076,31.84554702602327,FALSE,FALSE
387,Republican,437820.88231425703,50000,53.47958286292851,32.066601598635316,FALSE,FALSE
388,Republican,126468.73742927468,79656.7125659374,69.0353075764142,35.31613393686712,FALSE,FALSE
389,Republican,100000,71927.21571402116,43.45099344383925,39.537289813160896,FALSE,TRUE
390,Republican,1315946.4622177286,679037.2721997333,59.40421192906797,62.17522452585399,TRUE,TRUE
391,Democrat,100000,473799.83093691955,52.50774919055402,42.56078817881644,FALSE,TRUE
392,Republican,100000,157722.6257766704,63.2703049830161,41.929006688296795,FALSE,FALSE
393,Republican,1338037.3502493487,84159.78011587904,48.514378641266376,64.86149088479578,FALSE,FALSE
394,Republican,221592.24235069368,310526.00362045766,63.05984924547374,46.033904887735844,TRUE,FALSE
395,Democrat,418131.9253465856,101039.16375520025,63.97555487928912,39.6682969853282,FALSE,FALSE
396,Republican,472656.85405577795,182617.92884886393,40.87200734997168,41.380210630595684,FALSE,FALSE
397,Republican,710760.402822505,283654.4748209002,55.613605205435306,35.229287100955844,FALSE,FALSE
398,Democrat,390158.1518859487,258925.1862695755,47.378367045894265,57.46564948000014,FALSE,FALSE
399,Democrat,1253492.6442204674,404095.29966060707,56.832672730088234,55.022535510361195,FALSE,FALSE
400,Democrat,541652.708591345,827021.1841216777,54.32939095189795,46.7526791524142,FALSE,FALSE
401,Republican,162349.53326945959,74531.72472608274,48.80409306148067,47.33412953093648,FALSE,FALSE
402,Republican,195242.56075619825,50000,64.02136978926137,59.939055340364575,FALSE,FALSE
403,Democrat,271498.05501296016,84866.34549522823,62.2661213343963,45.22512359544635,FALSE,FALSE
404,Republican,527296.2868012956,295268.2504427894,56.360771029721946,62.54013008438051,FALSE,TRUE
405,Democrat,227389.5935467923,95969.61330941311,67.06163715338334,68.90532550401986,FALSE,FALSE
406,Republican,245100.4208033679,871960.3639738249,57.174105644226074,38.45538444817066,FALSE,FALSE
407,Democrat,1178367.0306741407,97117.24594216706,54.48753715259954,52.619620664045215,FALSE,TRUE
408,Democrat,967426.764627422,158973.01922240824,59.65923206647858,54.60243575274944,FALSE,FALSE
409,Democrat,476436.76946013165,118024.30660990579,51.488543222658336,65.7479025889188,FALSE,TRUE
410,Republican,1431080.2481830204,352265.9160621859,47.851613126695156,64.33042685501277,FALSE,FALSE
411,Democrat,158148.1118857698,103303.90965709921,43.36679468397051,51.437533143907785,FALSE,FALSE
412,Republican,461035.29026482446,197406.59823741848,69.25252914428711,67.83119540661573,FALSE,FALSE
413,Republican,337670.2081880662,253591.52579582407,46.14124160492793,63.53826462291181,FALSE,FALSE
414,Democrat,245660.61879609985,150883.10908220152,40.97286431817338,65.14037364162505,FALSE,FALSE
415,Democrat,458932.4082077175,700632.2942375989,58.130279106553644,57.8238673042506,FALSE,FALSE
416,Republican,163516.66055394433,967248.6353887648,40.75712238671258,39.94576804339886,FALSE,TRUE
417,Democrat,1270948.045807423,119100.79042002719,54.688215490896255,33.9324015378952,FALSE,FALSE
418,Democrat,1109151.0378531802,62646.1637196623,67.5488100387156,55.557591849938035,FALSE,TRUE
419,Republican,194455.27711269143,94277.68039216506,42.86200261907652,55.145159140229225,FALSE,FALSE
420,Republican,5942300.118625768,109701.7322714073,61.47841899190098,53.574553932994604,FALSE,FALSE
421,Democrat,181157.54407495045,143046.1393709375,49.40392937744036,36.82383663021028,FALSE,TRUE
422,Republican,578635.2471329563,171368.9764728943,46.20725245214999,32.544063003733754,FALSE,FALSE
423,Republican,505859.34589260654,50000,58.526514663826674,50.87040038779378,FALSE,FALSE
424,Republican,100000,530040.0349435764,42.145726406015456,38.28866354189813,FALSE,FALSE
425,Republican,288355.68513539416,103972.77694550047,54.05700539704412,58.29092066735029,FALSE,FALSE
426,Democrat,933078.7264903584,104193.55041671573,57.30904103489593,37.535537127405405,FALSE,TRUE
427,Republican,360005.4112240811,50000,52.29593593394384,69.57033552229404,FALSE,FALSE
428,Republican,326523.89551046706,50000,52.10849632276222,41.77357536740601,FALSE,FALSE
429,Democrat,2966927.9923081244,356231.65320967505,59.90833898074925,54.25092404708266,FALSE,FALSE
430,Democrat,601135.9348108377,113561.9763923956,59.99823274090886,66.67082852683961,FALSE,FALSE
431,Republican,1054283.5913208013,107889.96631413863,57.61402885429561,48.64672426134348,FALSE,FALSE
432,Democrat,627555.7501276312,50000,64.22756736632437,31.915774131193757,FALSE,TRUE
433,Democrat,301705.95767194696,62291.51134314077,46.5693363500759,60.699951229617,FALSE,FALSE
434,Democrat,14089141.419158375,234068.36047396268,42.251073783263564,48.093419689685106,FALSE,TRUE
435,Republican,328628.79387545167,550029.2144143025,50.76555711450055,30.223377086222172,FALSE,FALSE
